NumID,Honest,Transaction Trials,Transaction Success,Transaction time(per),Authenticated count,Sound count,Correct count,Has Balance count,Successful,Timer Per Validator(ms)
,,,,92,8,8,8,8,true,7
,,,,95,8,8,8,8,true,8
,,,,102,9,9,9,9,true,7
,,,,84,7,7,7,7,true,8
,,,,91,8,8,8,8,true,8
,,,,96,8,8,8,8,true,7
,,,,106,9,9,9,9,true,7
,,,,99,9,9,9,9,true,8
,,,,102,9,9,9,9,true,8
,,,,72,6,6,6,6,true,7
,,,,94,8,8,8,8,true,7
,,,,72,6,6,6,6,true,8
,,,,104,9,9,9,9,true,8
,,,,91,8,8,8,8,true,8
,,,,64,5,5,5,5,true,7
,,,,68,6,6,6,6,true,7
,,,,89,8,8,8,8,true,7
,,,,108,9,9,9,9,true,8
,,,,95,8,8,8,8,true,8
,,,,71,6,6,6,6,true,7
,,,,89,8,8,8,8,true,7
,,,,69,6,6,6,6,true,7
,,,,64,5,5,5,5,true,7
,,,,76,6,6,6,6,true,7
,,,,114,11,11,11,11,true,7
,,,,97,9,9,9,9,true,7
,,,,72,6,6,6,6,true,8
,,,,71,6,6,6,6,true,8
,,,,93,8,8,8,8,true,7
,,,,56,4,4,4,4,true,7
,,,,97,9,9,9,9,true,7
,,,,74,6,6,6,6,true,7
,,,,75,6,6,6,6,true,7
,,,,107,10,10,10,10,true,7
,,,,84,7,7,7,7,true,7
,,,,74,6,6,6,6,true,7
,,,,95,9,9,9,9,true,7
,,,,85,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,100,9,9,9,9,true,7
,,,,100,9,9,9,9,true,7
,,,,99,10,10,10,10,true,7
,,,,90,8,8,8,8,true,8
,,,,90,8,8,8,8,true,7
,,,,89,8,8,8,8,true,7
,,,,94,8,8,8,8,true,7

108195542,true,100,100,108,8,8,8,8,true,8
,,,,104,8,8,8,8,true,8
,,,,108,8,8,8,8,true,8
,,,,108,8,8,8,8,true,8
,,,,110,8,8,8,8,true,8
,,,,100,8,8,8,8,true,8
,,,,97,8,8,8,8,true,8
,,,,99,8,8,8,8,true,8
,,,,99,8,8,8,8,true,8
,,,,101,8,8,8,8,true,8
,,,,107,8,8,8,8,true,9
,,,,98,8,8,8,8,true,8
,,,,95,8,8,8,8,true,7
,,,,97,8,8,8,8,true,8
,,,,97,8,8,8,8,true,8
,,,,101,8,8,8,8,true,8
,,,,103,8,8,8,8,true,8
,,,,98,8,8,8,8,true,8
,,,,98,8,8,8,8,true,8
,,,,120,8,8,8,8,true,8
,,,,98,8,8,8,8,true,8
,,,,98,8,8,8,8,true,8
,,,,101,8,8,8,8,true,8
,,,,100,8,8,8,8,true,8
,,,,94,8,8,8,8,true,8
,,,,90,8,8,8,8,true,7
,,,,93,8,8,8,8,true,7
,,,,104,8,8,8,8,true,8
,,,,104,8,8,8,8,true,8
,,,,93,8,8,8,8,true,8
,,,,95,8,8,8,8,true,8
,,,,93,8,8,8,8,true,7
,,,,94,8,8,8,8,true,7
,,,,93,8,8,8,8,true,7
,,,,93,8,8,8,8,true,7
,,,,96,8,8,8,8,true,8
,,,,95,8,8,8,8,true,8
,,,,97,8,8,8,8,true,8
,,,,96,8,8,8,8,true,8
,,,,91,8,8,8,8,true,7
,,,,97,8,8,8,8,true,8
,,,,96,8,8,8,8,true,8
,,,,94,8,8,8,8,true,7
,,,,94,8,8,8,8,true,8
,,,,94,8,8,8,8,true,8
,,,,100,8,8,8,8,true,8
,,,,96,8,8,8,8,true,8
,,,,95,8,8,8,8,true,8
,,,,94,8,8,8,8,true,8
,,,,88,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,95,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,90,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,100,8,8,8,8,true,9
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,94,8,8,8,8,true,8
,,,,94,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,91,8,8,8,8,true,8
,,,,96,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,99,8,8,8,8,true,7
,,,,89,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,90,8,8,8,8,true,8
,,,,88,8,8,8,8,true,7

197880742,true,100,100,55,5,5,5,5,true,7
,,,,45,4,4,4,4,true,6
,,,,54,5,5,5,5,true,7
,,,,54,5,5,5,5,true,6
,,,,53,5,5,5,5,true,6
,,,,71,7,7,7,7,true,6
,,,,53,5,5,5,5,true,6
,,,,45,4,4,4,4,true,7
,,,,72,7,7,7,7,true,7
,,,,64,6,6,6,6,true,7
,,,,54,5,5,5,5,true,6
,,,,54,5,5,5,5,true,6
,,,,70,7,7,7,7,true,7
,,,,62,6,6,6,6,true,6
,,,,53,5,5,5,5,true,6
,,,,53,5,5,5,5,true,6
,,,,53,5,5,5,5,true,7
,,,,52,5,5,5,5,true,6
,,,,53,5,5,5,5,true,6
,,,,63,6,6,6,6,true,7
,,,,55,5,5,5,5,true,7
,,,,54,5,5,5,5,true,7
,,,,55,5,5,5,5,true,6
,,,,74,7,7,7,7,true,7
,,,,66,6,6,6,6,true,6
,,,,67,6,6,6,6,true,7
,,,,69,6,6,6,6,true,7
,,,,55,5,5,5,5,true,6
,,,,64,5,5,5,5,true,7
,,,,94,5,5,5,5,true,12
,,,,55,5,5,5,5,true,7
,,,,81,8,8,8,8,true,7
,,,,54,5,5,5,5,true,7
,,,,54,5,5,5,5,true,7
,,,,63,6,6,6,6,true,7
,,,,63,6,6,6,6,true,7
,,,,47,4,4,4,4,true,7
,,,,62,6,6,6,6,true,7
,,,,45,4,4,4,4,true,6
,,,,46,4,4,4,4,true,6
,,,,66,5,5,5,5,true,8
,,,,79,5,5,5,5,true,10
,,,,71,5,5,5,5,true,7
,,,,59,4,4,4,4,true,7
,,,,70,5,5,5,5,true,8
,,,,84,6,6,6,6,true,8
,,,,81,6,6,6,6,true,8
,,,,71,5,5,5,5,true,8
,,,,68,5,5,5,5,true,8
,,,,69,5,5,5,5,true,7
,,,,83,7,7,7,7,true,7
,,,,74,6,6,6,6,true,8
,,,,63,5,5,5,5,true,7
,,,,71,6,6,6,6,true,7
,,,,73,6,6,6,6,true,7
,,,,79,7,7,7,7,true,7
,,,,70,6,6,6,6,true,7
,,,,78,6,6,6,6,true,8
,,,,65,5,5,5,5,true,7
,,,,55,4,4,4,4,true,8
,,,,83,6,6,6,6,true,8
,,,,85,7,7,7,7,true,8
,,,,74,6,6,6,6,true,7
,,,,73,6,6,6,6,true,7
,,,,83,6,6,6,6,true,8
,,,,67,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,72,6,6,6,6,true,7
,,,,79,6,6,6,6,true,7
,,,,75,6,6,6,6,true,7
,,,,67,5,5,5,5,true,7
,,,,53,4,4,4,4,true,7
,,,,71,6,6,6,6,true,7
,,,,78,6,6,6,6,true,8
,,,,83,7,7,7,7,true,7
,,,,55,5,5,5,5,true,7
,,,,61,5,5,5,5,true,7
,,,,69,6,6,6,6,true,7
,,,,79,7,7,7,7,true,7
,,,,68,6,6,6,6,true,7
,,,,49,4,4,4,4,true,6
,,,,51,4,4,4,4,true,7
,,,,59,5,5,5,5,true,7
,,,,70,6,6,6,6,true,7
,,,,59,5,5,5,5,true,7
,,,,59,5,5,5,5,true,7
,,,,56,5,5,5,5,true,6
,,,,46,4,4,4,4,true,6
,,,,62,6,6,6,6,true,6
,,,,53,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,46,4,4,4,4,true,6
,,,,63,6,6,6,6,true,7
,,,,48,4,4,4,4,true,7
,,,,53,5,5,5,5,true,6
,,,,65,6,6,6,6,true,7
,,,,63,6,6,6,6,true,7
,,,,81,8,8,8,8,true,7
,,,,53,5,5,5,5,true,6
,,,,46,4,4,4,4,true,6

998131128,true,100,100,80,7,7,7,7,true,8
,,,,98,9,9,9,9,true,7
,,,,84,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,93,9,9,9,9,true,7
,,,,76,7,7,7,7,true,7
,,,,84,8,8,8,8,true,7
,,,,84,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,94,9,9,9,9,true,7
,,,,103,10,10,10,10,true,7
,,,,75,7,7,7,7,true,7
,,,,94,9,9,9,9,true,7
,,,,76,7,7,7,7,true,7
,,,,75,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,82,8,8,8,8,true,7
,,,,85,8,8,8,8,true,7
,,,,94,9,9,9,9,true,7
,,,,75,7,7,7,7,true,7
,,,,92,9,9,9,9,true,7
,,,,76,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,84,8,8,8,8,true,7
,,,,77,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,77,7,7,7,7,true,7
,,,,93,9,9,9,9,true,7
,,,,86,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,88,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,70,7,7,7,7,true,6
,,,,78,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,87,8,8,8,8,true,7
,,,,93,9,9,9,9,true,7
,,,,77,7,7,7,7,true,7
,,,,94,9,9,9,9,true,7
,,,,94,9,9,9,9,true,7
,,,,81,8,8,8,8,true,7
,,,,83,8,8,8,8,true,7
,,,,95,9,9,9,9,true,7
,,,,85,8,8,8,8,true,7
,,,,83,8,8,8,8,true,7
,,,,77,7,7,7,7,true,7
,,,,97,9,9,9,9,true,7
,,,,83,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,76,7,7,7,7,true,7
,,,,75,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,87,8,8,8,8,true,7
,,,,86,8,8,8,8,true,7
,,,,90,8,8,8,8,true,8
,,,,78,7,7,7,7,true,7
,,,,86,8,8,8,8,true,7
,,,,76,7,7,7,7,true,7
,,,,85,8,8,8,8,true,7
,,,,88,8,8,8,8,true,7
,,,,96,9,9,9,9,true,7
,,,,77,7,7,7,7,true,7
,,,,101,8,8,8,8,true,9
,,,,87,7,7,7,7,true,7
,,,,125,10,10,10,10,true,8
,,,,92,8,8,8,8,true,7
,,,,90,8,8,8,8,true,7
,,,,91,8,8,8,8,true,7
,,,,91,8,8,8,8,true,7
,,,,79,7,7,7,7,true,7
,,,,79,7,7,7,7,true,7
,,,,80,7,7,7,7,true,7
,,,,87,8,8,8,8,true,7
,,,,91,7,7,7,7,true,8
,,,,96,8,8,8,8,true,8
,,,,88,7,7,7,7,true,8
,,,,86,7,7,7,7,true,8
,,,,96,7,7,7,7,true,8
,,,,104,8,8,8,8,true,8
,,,,91,7,7,7,7,true,8
,,,,96,7,7,7,7,true,8
,,,,97,8,8,8,8,true,7
,,,,102,8,8,8,8,true,8
,,,,93,7,7,7,7,true,8
,,,,108,8,8,8,8,true,8
,,,,103,8,8,8,8,true,8
,,,,91,7,7,7,7,true,8
,,,,98,8,8,8,8,true,7
,,,,105,8,8,8,8,true,8
,,,,122,9,9,9,9,true,9
,,,,103,8,8,8,8,true,8
,,,,95,7,7,7,7,true,8
,,,,115,9,9,9,9,true,8
,,,,111,9,9,9,9,true,8
,,,,102,7,7,7,7,true,9

799060134,true,100,100,67,6,6,6,6,true,7
,,,,64,6,6,6,6,true,7
,,,,52,5,5,5,5,true,6
,,,,63,6,6,6,6,true,7
,,,,63,6,6,6,6,true,6
,,,,53,5,5,5,5,true,6
,,,,54,5,5,5,5,true,7
,,,,64,6,6,6,6,true,7
,,,,53,5,5,5,5,true,6
,,,,53,4,4,4,4,true,6
,,,,73,7,7,7,7,true,6
,,,,61,6,6,6,6,true,6
,,,,56,5,5,5,5,true,6
,,,,58,5,5,5,5,true,7
,,,,54,5,5,5,5,true,6
,,,,54,5,5,5,5,true,6
,,,,62,6,6,6,6,true,6
,,,,61,6,6,6,6,true,7
,,,,53,5,5,5,5,true,6
,,,,63,6,6,6,6,true,7
,,,,62,6,6,6,6,true,6
,,,,62,6,6,6,6,true,7
,,,,53,5,5,5,5,true,6
,,,,70,7,7,7,7,true,7
,,,,51,4,4,4,4,true,6
,,,,74,7,7,7,7,true,7
,,,,66,6,6,6,6,true,7
,,,,55,5,5,5,5,true,6
,,,,62,6,6,6,6,true,6
,,,,61,4,4,4,4,true,7
,,,,56,5,5,5,5,true,7
,,,,46,4,4,4,4,true,6
,,,,72,7,7,7,7,true,7
,,,,53,5,5,5,5,true,6
,,,,80,5,5,5,5,true,11
,,,,63,6,6,6,6,true,7
,,,,54,5,5,5,5,true,6
,,,,54,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,63,6,6,6,6,true,6
,,,,62,4,4,4,4,true,7
,,,,72,5,5,5,5,true,7
,,,,75,5,5,5,5,true,7
,,,,68,5,5,5,5,true,7
,,,,71,5,5,5,5,true,7
,,,,57,4,4,4,4,true,7
,,,,69,5,5,5,5,true,7
,,,,69,5,5,5,5,true,8
,,,,75,5,5,5,5,true,8
,,,,84,6,6,6,6,true,8
,,,,64,4,4,4,4,true,7
,,,,65,5,5,5,5,true,7
,,,,53,4,4,4,4,true,7
,,,,61,5,5,5,5,true,7
,,,,68,6,6,6,6,true,7
,,,,61,5,5,5,5,true,7
,,,,60,5,5,5,5,true,7
,,,,74,6,6,6,6,true,7
,,,,71,6,6,6,6,true,7
,,,,73,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,62,5,5,5,5,true,7
,,,,61,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,67,5,5,5,5,true,7
,,,,63,5,5,5,5,true,7
,,,,72,6,6,6,6,true,7
,,,,64,5,5,5,5,true,7
,,,,69,6,6,6,6,true,7
,,,,75,6,6,6,6,true,7
,,,,59,4,4,4,4,true,7
,,,,72,6,6,6,6,true,7
,,,,71,6,6,6,6,true,7
,,,,58,4,4,4,4,true,7
,,,,72,6,6,6,6,true,7
,,,,74,7,7,7,7,true,7
,,,,71,5,5,5,5,true,7
,,,,61,5,5,5,5,true,7
,,,,59,5,5,5,5,true,7
,,,,71,6,6,6,6,true,7
,,,,61,5,5,5,5,true,7
,,,,61,5,5,5,5,true,6
,,,,69,6,6,6,6,true,7
,,,,52,4,4,4,4,true,7
,,,,51,4,4,4,4,true,7
,,,,59,5,5,5,5,true,7
,,,,53,4,4,4,4,true,7
,,,,56,5,5,5,5,true,6
,,,,64,6,6,6,6,true,6
,,,,54,5,5,5,5,true,6
,,,,62,6,6,6,6,true,6
,,,,63,6,6,6,6,true,6
,,,,61,6,6,6,6,true,6
,,,,46,4,4,4,4,true,6
,,,,45,4,4,4,4,true,6
,,,,54,5,5,5,5,true,6
,,,,64,6,6,6,6,true,6
,,,,56,5,5,5,5,true,6
,,,,71,7,7,7,7,true,6
,,,,46,4,4,4,4,true,6

839056460,true,100,100,131,10,10,10,10,true,9
,,,,136,10,10,10,10,true,9
,,,,134,10,10,10,10,true,9
,,,,133,10,10,10,10,true,8
,,,,129,10,10,10,10,true,8
,,,,135,10,10,10,10,true,9
,,,,124,10,10,10,10,true,8
,,,,130,10,10,10,10,true,9
,,,,134,10,10,10,10,true,8
,,,,140,11,11,11,11,true,8
,,,,131,10,10,10,10,true,8
,,,,128,10,10,10,10,true,8
,,,,134,10,10,10,10,true,8
,,,,126,10,10,10,10,true,8
,,,,125,10,10,10,10,true,9
,,,,126,10,10,10,10,true,8
,,,,128,10,10,10,10,true,8
,,,,132,10,10,10,10,true,9
,,,,129,10,10,10,10,true,8
,,,,148,11,11,11,11,true,9
,,,,135,10,10,10,10,true,9
,,,,139,10,10,10,10,true,9
,,,,135,10,10,10,10,true,8
,,,,134,10,10,10,10,true,9
,,,,137,10,10,10,10,true,9
,,,,116,10,10,10,10,true,8
,,,,121,10,10,10,10,true,8
,,,,133,11,11,11,11,true,8
,,,,118,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,121,10,10,10,10,true,8
,,,,121,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,121,10,10,10,10,true,8
,,,,117,10,10,10,10,true,8
,,,,121,10,10,10,10,true,8
,,,,118,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,133,11,11,11,11,true,8
,,,,125,10,10,10,10,true,8
,,,,120,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,109,10,10,10,10,true,7
,,,,123,10,10,10,10,true,8
,,,,126,10,10,10,10,true,8
,,,,131,11,11,11,11,true,8
,,,,125,10,10,10,10,true,8
,,,,127,10,10,10,10,true,8
,,,,121,10,10,10,10,true,8
,,,,119,10,10,10,10,true,8
,,,,135,11,11,11,11,true,8
,,,,145,11,11,11,11,true,8
,,,,123,10,10,10,10,true,8
,,,,129,10,10,10,10,true,8
,,,,130,10,10,10,10,true,8
,,,,128,10,10,10,10,true,8
,,,,123,10,10,10,10,true,8
,,,,123,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,124,10,10,10,10,true,8
,,,,123,10,10,10,10,true,8
,,,,123,10,10,10,10,true,8
,,,,138,10,10,10,10,true,10
,,,,142,10,10,10,10,true,8
,,,,140,11,11,11,11,true,8
,,,,121,10,10,10,10,true,8
,,,,117,10,10,10,10,true,8
,,,,127,10,10,10,10,true,8
,,,,129,10,10,10,10,true,8
,,,,118,10,10,10,10,true,8
,,,,120,10,10,10,10,true,8
,,,,123,10,10,10,10,true,8
,,,,132,11,11,11,11,true,8
,,,,132,11,11,11,11,true,8
,,,,122,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,141,10,10,10,10,true,10
,,,,126,10,10,10,10,true,8
,,,,128,10,10,10,10,true,8
,,,,133,10,10,10,10,true,9
,,,,134,11,11,11,11,true,8
,,,,125,10,10,10,10,true,8
,,,,122,10,10,10,10,true,8
,,,,124,10,10,10,10,true,8
,,,,118,10,10,10,10,true,8
,,,,113,10,10,10,10,true,7
,,,,124,10,10,10,10,true,8
,,,,125,10,10,10,10,true,9
,,,,124,10,10,10,10,true,8
,,,,127,10,10,10,10,true,8
,,,,130,10,10,10,10,true,8
,,,,123,10,10,10,10,true,8
,,,,144,11,11,11,11,true,9
,,,,132,10,10,10,10,true,9
,,,,124,10,10,10,10,true,9
,,,,127,10,10,10,10,true,9
,,,,133,10,10,10,10,true,9
,,,,127,10,10,10,10,true,9
,,,,122,10,10,10,10,true,8

842466389,true,100,100,109,10,10,10,10,true,7
,,,,108,10,10,10,10,true,7
,,,,98,10,10,10,10,true,6
,,,,95,10,10,10,10,true,6
,,,,90,10,10,10,10,true,6
,,,,109,10,10,10,10,true,7
,,,,115,10,10,10,10,true,8
,,,,105,10,10,10,10,true,7
,,,,118,10,10,10,10,true,8
,,,,114,10,10,10,10,true,8
,,,,96,10,10,10,10,true,6
,,,,95,10,10,10,10,true,6
,,,,96,10,10,10,10,true,6
,,,,95,10,10,10,10,true,6
,,,,94,10,10,10,10,true,6
,,,,93,10,10,10,10,true,6
,,,,95,10,10,10,10,true,6
,,,,102,10,10,10,10,true,6
,,,,96,10,10,10,10,true,6
,,,,111,10,10,10,10,true,8
,,,,109,10,10,10,10,true,7
,,,,109,10,10,10,10,true,8
,,,,100,9,9,9,9,true,7
,,,,100,9,9,9,9,true,7
,,,,100,9,9,9,9,true,7
,,,,86,8,8,8,8,true,7
,,,,79,7,7,7,7,true,7
,,,,91,8,8,8,8,true,7
,,,,78,10,10,10,10,true,5
,,,,80,7,7,7,7,true,7
,,,,108,10,10,10,10,true,8
,,,,125,10,10,10,10,true,7
,,,,104,10,10,10,10,true,7
,,,,105,10,10,10,10,true,7
,,,,107,10,10,10,10,true,7
,,,,96,9,9,9,9,true,7
,,,,95,9,9,9,9,true,7
,,,,105,9,9,9,9,true,7
,,,,98,9,9,9,9,true,7
,,,,100,9,9,9,9,true,8
,,,,100,10,10,10,10,true,7
,,,,113,9,9,9,9,true,8
,,,,89,8,8,8,8,true,7
,,,,117,10,10,10,10,true,7
,,,,114,10,10,10,10,true,7
,,,,107,9,9,9,9,true,7
,,,,80,7,7,7,7,true,7
,,,,109,9,9,9,9,true,8
,,,,78,7,7,7,7,true,7
,,,,93,9,9,9,9,true,7
,,,,109,10,10,10,10,true,7
,,,,121,10,10,10,10,true,8
,,,,96,8,8,8,8,true,8
,,,,90,8,8,8,8,true,7
,,,,104,9,9,9,9,true,7
,,,,103,9,9,9,9,true,8
,,,,88,7,7,7,7,true,7
,,,,115,10,10,10,10,true,8
,,,,78,6,6,6,6,true,7
,,,,95,8,8,8,8,true,8
,,,,83,7,7,7,7,true,7
,,,,101,9,9,9,9,true,7
,,,,95,8,8,8,8,true,7
,,,,107,9,9,9,9,true,8
,,,,106,9,9,9,9,true,7
,,,,109,9,9,9,9,true,8
,,,,116,9,9,9,9,true,8
,,,,90,7,7,7,7,true,7
,,,,101,8,8,8,8,true,7
,,,,100,9,9,9,9,true,7
,,,,97,8,8,8,8,true,8
,,,,65,5,5,5,5,true,7
,,,,99,8,8,8,8,true,8
,,,,99,8,8,8,8,true,7
,,,,108,9,9,9,9,true,8
,,,,96,8,8,8,8,true,7
,,,,88,7,7,7,7,true,7
,,,,83,7,7,7,7,true,7
,,,,103,9,9,9,9,true,7
,,,,79,6,6,6,6,true,7
,,,,107,9,9,9,9,true,7
,,,,98,9,9,9,9,true,7
,,,,112,10,10,10,10,true,7
,,,,72,6,6,6,6,true,8
,,,,68,6,6,6,6,true,6
,,,,69,6,6,6,6,true,7
,,,,73,6,6,6,6,true,6
,,,,93,8,8,8,8,true,7
,,,,76,6,6,6,6,true,8
,,,,85,8,8,8,8,true,7
,,,,83,7,7,7,7,true,7
,,,,89,7,7,7,7,true,7
,,,,77,6,6,6,6,true,7
,,,,87,7,7,7,7,true,8
,,,,59,4,4,4,4,true,7
,,,,75,7,7,7,7,true,7
,,,,51,4,4,4,4,true,7
,,,,72,4,4,4,4,true,7
,,,,65,6,6,6,6,true,7
,,,,67,6,6,6,6,true,7

387830453,true,100,100,58,5,5,5,5,true,7
,,,,54,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,55,5,5,5,5,true,6
,,,,53,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,54,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,54,5,5,5,5,true,7
,,,,54,5,5,5,5,true,6
,,,,56,5,5,5,5,true,6
,,,,54,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,54,5,5,5,5,true,6
,,,,56,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,55,5,5,5,5,true,6
,,,,65,5,5,5,5,true,6
,,,,55,5,5,5,5,true,6
,,,,56,5,5,5,5,true,7
,,,,54,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,56,5,5,5,5,true,6
,,,,55,5,5,5,5,true,6
,,,,113,5,5,5,5,true,7
,,,,55,5,5,5,5,true,7
,,,,55,5,5,5,5,true,6
,,,,54,5,5,5,5,true,7
,,,,56,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,55,5,5,5,5,true,6
,,,,54,5,5,5,5,true,6
,,,,55,5,5,5,5,true,6
,,,,55,5,5,5,5,true,6
,,,,55,5,5,5,5,true,6
,,,,55,5,5,5,5,true,7
,,,,60,5,5,5,5,true,7
,,,,58,5,5,5,5,true,7
,,,,57,5,5,5,5,true,6
,,,,57,5,5,5,5,true,7
,,,,56,5,5,5,5,true,7
,,,,56,5,5,5,5,true,6
,,,,56,5,5,5,5,true,7
,,,,56,5,5,5,5,true,6
,,,,64,5,5,5,5,true,7
,,,,64,5,5,5,5,true,7
,,,,65,5,5,5,5,true,8
,,,,64,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,63,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,65,5,5,5,5,true,8
,,,,67,5,5,5,5,true,8
,,,,69,5,5,5,5,true,8
,,,,73,5,5,5,5,true,8
,,,,84,5,5,5,5,true,10
,,,,70,5,5,5,5,true,8
,,,,67,5,5,5,5,true,7
,,,,66,5,5,5,5,true,8
,,,,63,5,5,5,5,true,7
,,,,63,5,5,5,5,true,7
,,,,63,5,5,5,5,true,7
,,,,62,5,5,5,5,true,7
,,,,64,5,5,5,5,true,7
,,,,62,5,5,5,5,true,7
,,,,61,5,5,5,5,true,7
,,,,62,5,5,5,5,true,7
,,,,62,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,168,5,5,5,5,true,28
,,,,67,5,5,5,5,true,7
,,,,71,5,5,5,5,true,8
,,,,66,5,5,5,5,true,8
,,,,65,5,5,5,5,true,8
,,,,62,5,5,5,5,true,7
,,,,64,5,5,5,5,true,7
,,,,65,5,5,5,5,true,7
,,,,71,5,5,5,5,true,8
,,,,70,5,5,5,5,true,8
,,,,73,5,5,5,5,true,8
,,,,73,5,5,5,5,true,8
,,,,65,5,5,5,5,true,7
,,,,68,5,5,5,5,true,8
,,,,68,5,5,5,5,true,7
,,,,72,5,5,5,5,true,7
,,,,70,5,5,5,5,true,8
,,,,69,5,5,5,5,true,8
,,,,77,5,5,5,5,true,8
,,,,68,5,5,5,5,true,7
,,,,64,5,5,5,5,true,7
,,,,58,5,5,5,5,true,7
,,,,57,5,5,5,5,true,7
,,,,56,5,5,5,5,true,7
,,,,55,5,5,5,5,true,7
,,,,56,5,5,5,5,true,6
,,,,56,5,5,5,5,true,6
,,,,56,5,5,5,5,true,7
,,,,57,5,5,5,5,true,7
,,,,55,5,5,5,5,true,6
,,,,56,5,5,5,5,true,7

778350756,true,100,100,115,8,8,8,8,true,8
,,,,111,9,9,9,9,true,8
,,,,99,8,8,8,8,true,8
,,,,122,10,10,10,10,true,8
,,,,126,10,10,10,10,true,9
,,,,108,9,9,9,9,true,8
,,,,109,9,9,9,9,true,8
,,,,107,9,9,9,9,true,8
,,,,108,9,9,9,9,true,8
,,,,119,10,10,10,10,true,8
,,,,112,9,9,9,9,true,8
,,,,99,8,8,8,8,true,8
,,,,120,10,10,10,10,true,8
,,,,109,9,9,9,9,true,8
,,,,125,9,9,9,9,true,8
,,,,117,9,9,9,9,true,9
,,,,113,9,9,9,9,true,8
,,,,111,9,9,9,9,true,8
,,,,113,9,9,9,9,true,8
,,,,128,11,11,11,11,true,8
,,,,109,9,9,9,9,true,8
,,,,136,11,11,11,11,true,8
,,,,127,10,10,10,10,true,8
,,,,132,11,11,11,11,true,8
